1.53E+00	3.68E+00
1.56E+00	3.62E+00
1.59E+00	3.56E+00
1.62E+00	3.50E+00
1.65E+00	3.44E+00
1.68E+00	3.37E+00
1.71E+00	3.31E+00
1.74E+00	3.25E+00
1.77E+00	3.19E+00
1.81E+00	3.12E+00
1.84E+00	3.06E+00
1.87E+00	3.00E+00
1.91E+00	2.93E+00
1.94E+00	2.87E+00
1.98E+00	2.80E+00
2.02E+00	2.74E+00
2.05E+00	2.68E+00
2.09E+00	2.61E+00
2.13E+00	2.55E+00
2.17E+00	2.49E+00
2.21E+00	2.42E+00
2.25E+00	2.36E+00
2.29E+00	2.30E+00
2.33E+00	2.24E+00
2.38E+00	2.18E+00
2.42E+00	2.11E+00
2.47E+00	2.05E+00
2.51E+00	1.99E+00
2.56E+00	1.94E+00
2.61E+00	1.88E+00
2.65E+00	1.82E+00
2.70E+00	1.76E+00
2.75E+00	1.71E+00
2.80E+00	1.65E+00
2.86E+00	1.60E+00
2.91E+00	1.55E+00
2.96E+00	1.49E+00
3.02E+00	1.44E+00
3.07E+00	1.39E+00
3.13E+00	1.34E+00
3.19E+00	1.30E+00
3.25E+00	1.25E+00
3.31E+00	1.20E+00
3.37E+00	1.16E+00
3.43E+00	1.11E+00
3.50E+00	1.07E+00
3.56E+00	1.03E+00
3.63E+00	9.90E-01
3.70E+00	9.50E-01
3.76E+00	9.12E-01
3.83E+00	8.74E-01
3.91E+00	8.38E-01
3.98E+00	8.03E-01
4.05E+00	7.69E-01
4.13E+00	7.36E-01
4.20E+00	7.03E-01
4.28E+00	6.72E-01
4.36E+00	6.42E-01
4.44E+00	6.13E-01
4.53E+00	5.85E-01
4.61E+00	5.58E-01
4.70E+00	5.32E-01
4.78E+00	5.07E-01
4.87E+00	4.83E-01
4.96E+00	4.60E-01
5.05E+00	4.37E-01
5.15E+00	4.16E-01
5.24E+00	3.95E-01
5.34E+00	3.75E-01
5.44E+00	3.56E-01
5.54E+00	3.38E-01
5.65E+00	3.20E-01
5.75E+00	3.03E-01
5.86E+00	2.87E-01
5.97E+00	2.72E-01
6.08E+00	2.57E-01
6.19E+00	2.43E-01
6.31E+00	2.30E-01
6.42E+00	2.17E-01
6.54E+00	2.05E-01
6.67E+00	1.93E-01
6.79E+00	1.82E-01
6.92E+00	1.72E-01
7.04E+00	1.62E-01
7.18E+00	1.52E-01
7.31E+00	1.43E-01
7.45E+00	1.35E-01
7.58E+00	1.27E-01
7.72E+00	1.19E-01
7.87E+00	1.12E-01
8.02E+00	1.05E-01
8.16E+00	9.82E-02
8.32E+00	9.21E-02
8.47E+00	8.62E-02
8.63E+00	8.07E-02
8.79E+00	7.56E-02
8.95E+00	7.07E-02
9.12E+00	6.60E-02
9.29E+00	6.17E-02
9.46E+00	5.76E-02
9.64E+00	5.38E-02
9.82E+00	5.01E-02
1.00E+01	4.75E-02
